id,region,state,locality,site_name,latitude,longitude,protection,popularity,length_sca,n_marinas_,size,marina_id,ocean_acce,land_acces,accessibil,Codigo_SIG,ANP,Region_1,Estado,Municipio,Zonificaci,Subzonific,nombre_1,Cate_DECRE,Cate_Mane,Area_km2,Categoria,Region_12,Estado_1,Municipi_1,Zonifica_1,Subzonif_1,ID_2,nombre_12,Cate_DEC_1,Cate_Man_1,Categori_1,Autoconsum,Comercial,Deportiva,Riberena,Pesca,Buceo,id_3
"703",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_SAN_HIPOLITO,26.971697670000001,-113.982782999999998,Into MPA,"1","3.394953079","0.344827586","0","110","3.739780665","1.25","4.674725831",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,SASRN 2,RB,RB,2417.49199747000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.07000000000,SASRN 2,RB,RB,Zona de Amortiguamiento,ND,ND,ND,ND,SI,ND,18
"321",Northwest Mexico,SONORA,PUERTO_PENASCO,ISLA_SAN_JORGE,31.018000000000001,-113.244129999999998,Not protected,"7","1.582312337","0","3","41","1.582312337","3.75","5.933671265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
"302",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,ISLA_ESTANQUE,29.060455610000002,-113.092204100000004,Into MPA,"1","1.463348201","0","2","140","1.463348201","5","7.316741006",1.1.06.162,"Zona marina Bahía de los Ángeles, canales de Ballenas y de Salsipuedes",Península de Baja California y Pacífico Norte,Baja California,Frente al municipio de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Este de la Isla Angel de la Guarda - Bahía San Rafael A,RB,RB,503.74378795000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California,Frente al municipio de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,4.03000000000,Este de la Isla Angel de la Guarda - Bahía San Rafael A,RB,RB,Zona de Amortiguamiento,SI,SI,SI,SI,SI,SI,20
"621",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,PUNTA_DIABLO_ANGEL_GUARDA,29.289891000000001,-113.186531000000002,Into MPA,"1","1.226170464","0","2","140","1.226170464","5","6.130852319",1.1.06.162,"Zona marina Bahía de los Ángeles, canales de Ballenas y de Salsipuedes",Península de Baja California y Pacífico Norte,Baja California,Frente al municipio de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Este de la Isla Angel de la Guarda - Bahía San Rafael A,RB,RB,503.74378795000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California,Frente al municipio de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,4.03000000000,Este de la Isla Angel de la Guarda - Bahía San Rafael A,RB,RB,Zona de Amortiguamiento,SI,SI,SI,SI,SI,SI,20
"690",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,PUNTA_ROCA,29.194461000000000,-113.157739800000002,Into MPA,"1","1.314831871","0","2","140","1.314831871","5","6.574159354",1.1.06.162,"Zona marina Bahía de los Ángeles, canales de Ballenas y de Salsipuedes",Península de Baja California y Pacífico Norte,Baja California,Frente al municipio de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Este de la Isla Angel de la Guarda - Bahía San Rafael A,RB,RB,503.74378795000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California,Frente al municipio de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,4.03000000000,Este de la Isla Angel de la Guarda - Bahía San Rafael A,RB,RB,Zona de Amortiguamiento,SI,SI,SI,SI,SI,SI,20
"607",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,PUNTA_COLORADA,28.986052420000000,-113.109926500000000,Into MPA,"1","1.557716445","0","2","140","1.557716445","5","7.788582226",1.1.06.162,"Zona marina Bahía de los Ángeles, canales de Ballenas y de Salsipuedes",Península de Baja California y Pacífico Norte,Baja California,Frente al municipio de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Costa Isla Ángel de la Guarda B,RB,RB,116.14946325200,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California,Frente al municipio de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,4.02000000000,Costa Isla Ángel de la Guarda B,RB,RB,Zona de Amortiguamiento,SI,SI,SI,SI,SI,SI,20
"784",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,SAN_LORENZO_SUR,28.582799690000002,-112.733245600000004,Into MPA,"1","1.196770525","0","0","143","1.196770525","3.125","3.739907891",1.3.05.156,Zona marina del Archipiélago de San Lorenzo,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Aprovechamiento Sustentable de los Recursos Naturales Archipiélago,PN,PN,413.41246556700,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,38.01000000000,Aprovechamiento Sustentable de los Recursos Naturales Archipiélago,PN,PN,Zona de Amortiguamiento,NO,NO,SI,SI,SI,NO,20
"763",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,SALSIPUEDES,28.718917999999999,-112.948851000000005,Into MPA,"3","1.299967381","0","2","140","1.299967381","5","6.499836906",1.3.05.156,Zona marina del Archipiélago de San Lorenzo,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Uso Público,Uso Público,Uso Público Salsipuedes,PN,PN,5.53555131562,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Uso Público,Uso Público,38.05000000000,Uso Público Salsipuedes,PN,PN,Zona de Amortiguamiento,NO,NO,SI,SI,SI,NO,20
"511",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,PARTIDA,28.887480029999999,-113.061569199999994,Not take zone,"1","1.476596228","0","2","140","1.476596228","5","7.38298114",1.3.05.156,Zona marina del Archipiélago de San Lorenzo,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Uso Restringido,Uso Restringido,Uso Restringidon Partido-Partida,PN,PN,36.00813610170,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,20
"318",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,ISLA_RASA,28.813445730000002,-112.978492399999993,Not take zone,"1","1.36288576","0","2","140","1.36288576","5","6.8144288",1.3.05.156,Zona marina del Archipiélago de San Lorenzo,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona de Protección,Subzona de Protección,Protección Rasito-Rasa,PN,PN,23.23249429590,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,20
"8",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,AG_ANIMAS,28.696497000000001,-112.931657999999999,Not take zone,"1","1.278252787","0","2","140","1.278252787","5","6.391263937",1.3.05.156,Zona marina del Archipiélago de San Lorenzo,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Uso Restringido,Uso Restringido,Uso Restringido Animas-San Lorenzo,PN,PN,28.60879376540,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,20
"9",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,AG_ANIMAS_LAVADERO,28.698651000000002,-112.904691000000000,Not take zone,"2","1.257554686","0","2","140","1.257554686","5","6.287773432",1.3.05.156,Zona marina del Archipiélago de San Lorenzo,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Uso Restringido,Uso Restringido,Uso Restringido Animas-San Lorenzo,PN,PN,28.60879376540,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,20
"783",Northwest Mexico,BAJA_CALIFORNIA,BAHIA DE LOS ANGELES,SAN_LORENZO_NORT,28.682103609999999,-112.871553199999994,Not take zone,"1","1.227659536","0","2","140","1.227659536","5","6.138297681",1.3.05.156,Zona marina del Archipiélago de San Lorenzo,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Uso Restringido,Uso Restringido,Uso Restringido Animas-San Lorenzo,PN,PN,28.60879376540,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,20
"217",Northwest Mexico,SONORA,HERMOSILLO,EL_CHOYUDO,28.737841670000002,-112.303233300000002,Not protected,"5","1.678997658","0","0","143","1.678997658","3.125","5.246867681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
"316",Northwest Mexico,SONORA,HERMOSILLO,ISLA_PATOS,29.270931999999998,-112.460486000000003,Not protected,"2","1.826612404","0","0","142","1.826612404","2.5","4.566531011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
"545",Northwest Mexico,SONORA,PUERTO_PENASCO,PLAYA_ORO,28.737841670000002,-112.303233300000002,Not protected,"3","1.678997658","0","0","143","1.678997658","3.125","5.246867681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
"837",Northwest Mexico,SONORA,HERMOSILLO,TURNER,28.715522000000000,-112.291983999999999,Not protected,"4","1.665444953","0","0","143","1.665444953","3.125","5.204515478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
"572",Northwest Mexico,BAJA_CALIFORNIA SUR,LORETO,PUNTA_ANITAS,27.601096670000000,-112.444627299999993,Into MPA,"1","1.88485865","0","1","81","1.88485865","1.875","3.534109968",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"580",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_BAJA_1,27.712718410000001,-112.643702800000000,Into MPA,"1","1.497046831","0","1","81","1.497046831","1.875","2.806962807",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"581",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_BAJA_2,27.583645850000000,-112.397119099999998,Into MPA,"1","2.026197791","0.172413793","1","81","2.198611584","1.875","4.12239672",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"584",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_BALLENAS,27.625320450000000,-112.487273099999996,Into MPA,"1","1.776164033","0","1","81","1.776164033","1.875","3.330307561",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"616",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_COYOTITOS,27.645515960000001,-112.546666400000007,Into MPA,"1","1.667102734","0","1","81","1.667102734","1.875","3.125817626",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"626",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_EL_FRANCES,27.894991059999999,-112.759973299999999,Into MPA,"1","1.305191839","0","1","81","1.305191839","1.875","2.447234699",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"631",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_GATO,27.557469269999999,-112.353281100000004,Into MPA,"1","2.179471082","0.344827586","1","81","2.524298668","1.875","4.733060003",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"682",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_PRIETA_2,27.517440279999999,-112.321657099999996,Into MPA,"1","2.45360386","0.517241379","1","81","2.970845239","1.875","5.570334824",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"694",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_SALINA,27.934129630000001,-112.762436100000002,Into MPA,"1","1.286748954","0","1","81","1.286748954","1.875","2.412654288",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"725",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_TRINIDAD,27.831350180000001,-112.724657500000006,Into MPA,"1","1.360140547","0","1","81","1.360140547","1.875","2.550263526",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"791",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,SANTA_ANA,27.688630669999998,-112.618349499999994,Into MPA,"1","1.543488305","0","1","81","1.543488305","1.875","2.894040572",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,21
"657",Northwest Mexico,BAJA_CALIFORNIA,ENSENADA,PUNTA_MARTIR,28.375353000000000,-112.316012999999998,Not take zone,"2","1.374292319","0","1","144","1.374292319","5","6.871461594",2.1.03.147,Isla San Pedro Mártir,Noroeste y Alto Golfo de California,Sonora,Costa de Hermosillo,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Aprovechamiento Sustentable de los Recursos Naturales Marino,RB,RB,290.45535219300,Zona Núcleo,Noroeste y Alto Golfo de California,Sonora,Costa de Hermosillo,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,13.01000000000,Aprovechamiento Sustentable de los Recursos Naturales Marino,RB,RB,Zona Núcleo,ND,ND,ND,ND,SI,ND,21
"672",Northwest Mexico,BAJA_CALIFORNIA,ENSENADA,PUNTA_PAULITO,28.073361190000000,-112.781653399999996,Not protected,"1","1.182986377","0","1","81","1.182986377","1.875","2.218099457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
"702",Northwest Mexico,BAJA_CALIFORNIA,ENSENADA,PUNTA_SAN_FRANCISQUITO,28.005546120000002,-112.769294099999996,Not protected,"1","1.235959093","0","1","81","1.235959093","1.875","2.317423299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
"176",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,CONTRABANDO,27.405818960000001,-112.295997499999999,Into MPA,"1","2.95037698","0.517241379","1","139","3.467618359","3.125","10.83630737",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,22
"617",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_CUEVITAS,27.440044550000000,-112.310906700000004,Into MPA,"1","3.911419301","0.517241379","1","81","4.42866068","1.875","8.303738775",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Desierto El Vizcaíno,RB,RB,9191.70979246000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,6.01000000000,Desierto El Vizcaíno,RB,RB,Zona de Amortiguamiento,NO,NO,NO,NO,NO,ND,22
"620",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,PUNTA_DELGADILLO,26.662366400000000,-113.133551299999993,Into MPA,"1","1.555520976","0","0","112","1.555520976","1.875","2.916601829",1.1.02.094,El Vizcaíno,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Sitio de Patrimonio Mundial Natural,Sitio de Patrimonio Mundial Natural,Laguna San Ignacio,RB,RB,1357.86518631000,Zona de Amortiguamiento,Península de Baja California y Pacífico Norte,Baja California y Baja California Sur,"Baja California: Ensenada; Baja California Sur: Mulegé y Comondú",Sitio de Patrimonio Mundial Natural,Sitio de Patrimonio Mundial Natural,6.11000000000,Laguna San Ignacio,RB,RB,Zona de Amortiguamiento,ND,ND,ND,ND,SI,ND,22
"337",Northwest Mexico,BAJA_CALIFORNIA SUR,MULEGE,ISLOTE_LA_PITAYA,26.635437820000000,-113.122855000000001,Not take zone,"1","1.524273306","0","0","112","1.524273306","1.875","2.858012449",,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
"84",Northwest Mexico,BAJA_CALIFORNIA SUR,COMONDU,BOCA_SAN_GREGORIO,26.056343900000002,-112.280700800000005,Not protected,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
"369",Northwest Mexico,BAJA_CALIFORNIA SUR,COMONDU,LA_PUNTA,26.069545999999999,-112.304959999999994,Not protected,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
"675",Northwest Mexico,BAJA_CALIFORNIA SUR,COMONDU,PUNTA_PEQUE?A,26.229711630000001,-112.488050299999998,Not protected,"1","2.946945499","0.172413793","0","113","3.119359292","0.625","1.949599557",,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
"715",Northwest Mexico,BAJA_CALIFORNIA SUR,COMONDU,PUNTA_SANTO_DOMINGO,26.313696050000001,-112.680712400000004,Not protected,"1","1.876259525","0.172413793","0","113","2.048673318","0.625","1.280420824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
"310",Northwest Mexico,BAJA_CALIFORNIA SUR,COMONDU,ISLA_MAGDALENA,24.878499919999999,-112.297755400000000,Not protected,"1","1.778264869","0.172413793","1","77","1.950678662","6.25","12.19174164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
"638",Northwest Mexico,BAJA_CALIFORNIA SUR,COMONDU,PUNTA_HUGHES,24.750372639999998,-112.274591599999994,Not protected,"1","2.089939063","0.172413793","1","77","2.262352856","6.25","14.13970535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
"69",Northwest Mexico,SONORA,GUAYMAS,BEACH,27.973832999999999,-111.378058999999993,Not protected,"8","1.900370079","0","1","147","1.900370079","5.625","10.6895817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
"89",Northwest Mexico,SONORA,GUAYMAS,BOULDERS,27.976534999999998,-111.379435999999998,Not protected,"8","1.895019072","0","1","147","1.895019072","5.625","10.65948228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
"141",Northwest Mexico,SONORA,GUAYMAS,CASCALITAS,27.974694750000001,-111.378879499999996,Not protected,"2","1.895019072","0","1","147","1.895019072","5.625","10.65948228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
"145",Northwest Mexico,SONORA,GUAYMAS,CAVE,27.958698999999999,-111.365516000000000,Not protected,"10","1.905489048","0","1","147","1.905489048","5.625","10.7183759",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
"277",Northwest Mexico,SONORA,GUAYMAS,HIMALAYA,28.148130999999999,-111.316354000000004,Not protected,"4","1.916351154","0","0","146","1.916351154","1.25","2.395438942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
"278",Northwest Mexico,SONORA,GUAYMAS,HIMALAYA_NORTE,28.148055560000000,-111.316111100000001,Not protected,"1","1.916351154","0","0","146","1.916351154","1.25","2.395438942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
"361",Northwest Mexico,SONORA,GUAYMAS,LA_CAVERNA,27.959609140000001,-111.380767800000001,Not protected,"7","1.874130465","0","1","147","1.874130465","5.625","10.54198387",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
